"","MG","mGPC","OPC.Oligo","GluN5","GluN4","Late.RG","GluN3","Peric.","SP","nIPC","CGE.IN","Cyc..Prog.","tRG","MGE.IN","GluN2","Early.RG","GluN7","EC","GluN1","GluN6","GluN8","EC.Early.RG.14","Peric..Early.RG.13","MG.Early.RG.12","Late.RG.Early.RG.11","Late.RG.tRG.1","Cyc..Prog..Early.RG.10","GluN8.Early.RG.9","GluN8.GluN1.8","OPC.Oligo.Early.RG.3","mGPC.Early.RG.2","SP.GluN1.7","nIPC.Early.RG.1","CGE.IN.GluN1.6","CGE.IN.MGE.IN.1","GluN7.GluN1.5","GluN6.GluN1.4","GluN2.GluN1.3","GluN5.GluN1.2","GluN5.GluN4.1","GluN3.GluN1.1"
"NR4A2",-0.385757182022415,-0.248576355757494,-0.932255602749772,0.27113762607209,-1.03342349550115,-0.0198887776412263,-0.686176820021782,-0.216952268188744,-0.509001943830858,0.152849145430273,0.0616844793548349,-0.107342434245338,-0.090686021411135,0.552401184316201,-1.58028573263497,-0.0172328245285623,-1.12182945989765,-0.342973911465896,1.05355153022473,-1.3504798281045,-1.00819394183643,-0.324007297620006,-0.250936547427138,-0.318590094005549,-0.139362266965433,-0.0588492438261444,-0.173064110252582,-1.15104561239843,-0.973106320332899,-0.823427257535819,-0.250661919692386,-0.59532537466352,0.037988594938,-0.362786238536825,0.291886386731802,-1.16416846728707,-1.36530189073385,-1.52509337302567,-0.648737862625476,-0.254079709011706,0.429556956024432
"ESR2",2.96193686819838,3.72658599062631,3.55547106216068,-0.065267209135678,0.980240284906254,3.42464156590311,-0.561540956147776,3.4573997670391,-2.79894660359117,1.66111116729589,-0.27611312976209,1.6340785961044,3.31299169024377,-1.11472702985023,-1.79464786309921,3.25240897413097,-2.21592291014168,3.32297295343808,0.428215778077572,-1.54825569847333,-2.14500319005075,3.33962513643167,3.39921410659333,3.1024501190124,2.93520689424255,3.35291442113876,1.76382561665703,0.621923284377326,-2.21975320793228,3.53014163066205,3.5399887049516,-2.75661266387769,2.66735276323334,-2.26088863802129,-0.788835534647747,-2.22837844290372,-1.71539785887524,-1.77298810693533,-0.59862636931681,0.22554839556238,0.0733024048572194
"HINFP",1.66475541002553,0.486845028956391,1.10242657932805,-0.846007793193966,0.155133473199745,0.373310009102077,0.0950054273592198,0.954225090532852,0.792656975261138,-1.50773467395881,0.832146400752387,-1.45473819287519,0.255866238106731,1.49496494071158,0.596258845841419,0.135897824160646,1.01592438304715,0.980099411274622,-0.870229910363034,0.275779552973731,0.675487872942982,0.984522837779597,1.00081075708927,1.27465939821892,0.0301640553927961,0.302040321553862,-1.23837996384294,0.368986541963296,0.722011251211505,0.91841040665626,0.283661222978313,0.883048459972844,-0.595496276546428,1.77537311307289,1.25492465015428,1.00005301568685,0.413437608701384,0.516626346214112,-0.205899534813108,-0.513810193933004,-0.502655249233087
"RHOXF1",-1.94367247935777,-1.5681974821798,-1.77246040793996,0.783067245870967,0.74765964078802,-1.41100654409071,1.12604236696053,-1.70994187306016,0.776341351842144,-0.878327021829313,-0.233615288986021,-0.790324151977515,-1.41904716451361,-1.25409007897717,0.81375406468741,-1.35206844019508,0.614971017539497,-1.7032279384138,0.265973387939466,1.01993405191236,0.735147388878258,-1.7081808174664,-1.72601168608253,-1.82054436325773,-1.34511241267088,-1.41258222686209,-0.859439391576419,-0.748425133551566,0.705020298987308,-1.7249625306121,-1.51514380509622,0.723466074184127,-1.18387259789528,-0.0385114014745621,-0.755363334234126,0.649822478909658,0.954537248462673,0.871812316107227,0.994394953216967,0.852387111399984,0.71728270014716
"ZNF143",2.90676977506194,3.76618380716867,3.42208622309879,-1.3308772253783,-0.31083906537544,3.69825059711536,-2.21383221840869,3.62412677473383,0.189699952674249,2.45060719315496,0.28557807855221,2.63594331549514,3.72268661006666,-0.928396424670478,-1.39074584660219,3.62255832998989,-0.864755233984492,3.55865031408138,-0.85019892667824,-1.39250659555931,-0.792123971614182,3.56089183898039,3.56526208342958,3.17524286053208,3.40020913355438,3.69788487449176,2.7594887296789,2.31260085453277,-0.546883281569455,3.52425831077201,3.66791809976376,0.0115512948018679,3.19555627784393,-0.634548573051691,-0.349543193678266,-0.996993274203645,-1.36595386900479,-1.45268511926965,-1.75385585899369,-1.11095870121565,-1.55670353099362
"HMBOX1",-0.710822531322198,-0.114020715282993,-0.730934605114413,0.736258059288216,0.988371019357468,0.168442506184367,0.0805722716299855,-0.227644441658318,-0.326736161366565,0.394728976761463,-2.93939436781635,0.884695052328774,0.183492966206679,-2.42893891405771,0.0718080629824933,0.241199668165153,-0.23450545263489,-0.242919560043313,0.469884434731117,0.24391989099054,0.0348762536026806,-0.246422936226175,-0.259857252696813,-0.461182693896239,0.258803431419415,0.180162796196897,0.809298466468709,0.0937612629493835,-0.0558015632283805,-0.572594004665665,-0.0732772474912987,-0.482302945597064,0.289941839369688,-2.36936046899872,-2.75631872065059,-0.367815974034982,0.142326879725894,0.123631614895854,0.523133026333177,0.843152678774866,0.367868349633939
"NR5A1",0.822299731449404,1.28961288031041,1.56852670110147,0.306325921887813,0.436645145022121,1.1767121742579,0.27729295012939,1.0808081689398,-0.452336734319907,0.34835652524922,-0.0269164695176434,0.0524965374537213,1.04209170210937,0.8225873652052,-0.589586966425448,1.03990014388065,-0.696818944298833,1.03512820706592,0.616382371792102,-0.471748216291548,-0.602504280862013,1.0386970620701,1.05158877436063,0.88176991260108,0.778064877585592,1.09455787814237,0.135218244395986,0.365368216241797,-0.55795326116826,1.47531099519646,1.19791415269716,-0.455393225490978,0.748539536312243,-0.0553329526045558,0.397712380090415,-0.644748074444601,-0.512235598861578,-0.537278015438257,0.16677164049753,0.359458303507829,0.522605239666223
"SOX9",-0.910173261648548,-0.189118651696871,-0.0763274668503215,-7.14091078343215,-7.1343708913708,-0.377986302286438,-6.21366049542363,-0.445236596670498,-2.7427109531161,-1.17040153843098,7.39289357693628,-0.352254576911241,-0.495518243147686,5.02352269108235,-3.25965875600642,-0.381500277721656,-2.5403950494071,-0.39039336940619,-7.17382084430081,-3.47260076565124,-2.76116322110428,-0.408349511538952,-0.477117917652445,-0.762228115117225,-0.523824046180948,-0.44036530312663,-0.490510627969253,-2.26189722001949,-2.74604448864665,-0.276844498069094,-0.35670229321547,-2.34640314098193,-0.775275779002353,3.42508903439816,6.31734331005114,-2.34181577069882,-3.39595212040543,-3.68910303191119,-7.64498703186663,-7.67243248939075,-7.81482280017854
"NKX6-3",0.0344453723948425,1.16598297029108,-0.654117517396268,1.00768414203087,1.11197348604215,1.76598833966681,-0.925422249367056,0.867598083040487,-4.25081903124035,2.05664342780601,-2.57838061667838,2.43495792932736,1.6276835407296,-2.98333232445365,-2.73482931598196,1.86300881148923,-3.78328867819371,0.732112762979145,1.16682284857203,-2.44300026370497,-3.62938744157587,0.74604564210472,0.798945195456966,0.481303166276066,1.68439029722573,1.69949533078244,2.18592855393731,-2.03058066229594,-3.8261517704102,-0.364796107110845,1.19104176882493,-4.43389645190033,1.95688612862454,-5.53532566719072,-3.03279565039754,-3.86847920568521,-2.69996845198871,-2.65247229248155,-0.62601649463957,0.990205530132997,0.305682503669945
"SOX8",-3.24711980542541,-3.00748537629754,-3.07559642953084,-6.34357283370821,-6.6329649827867,-3.10056578321354,-4.90748077483677,-3.10750574629817,-2.24606769752612,-3.82491901280652,6.50289713854956,-2.66951212631889,-3.20031155602596,4.58922661167158,-2.1453132948074,-3.10736390234529,-1.80324391739559,-3.00850148872677,-6.77476922078556,-2.54105535722182,-2.10290275131087,-3.03074652652104,-3.11488044694889,-3.24472165362998,-3.18833429239371,-3.15455176025942,-2.92843965447234,-4.33911458863547,-2.20516100109061,-3.29700498167876,-3.25958824770836,-1.86758544424696,-3.61892598922139,3.51664168414539,5.63564481199877,-1.58983546799205,-2.45022626629732,-2.59262620534464,-6.23443939681754,-6.72288213358021,-6.51639082376053
"PBX2",-6.58359744959249,-6.16749440310715,-6.35687383792161,-1.38849126246799,0.0122774048680443,-5.61705236139945,2.27630609129226,-6.15843352072396,3.01361585117102,-6.69075320421057,-0.566683793584938,-6.07307192267807,-5.75143903671797,-0.806934398122064,4.46165264595586,-5.74228478924927,3.89709740774009,-6.21328634641504,-3.18244974613004,4.63374510651858,4.06089283542567,-6.21584326894114,-6.22077982085648,-6.49223024388509,-6.07841482733708,-5.70770812581342,-6.09507718923062,-3.2519833181534,3.78093021225686,-6.42126589933789,-6.39870915873249,3.19414711489565,-6.48128140453477,2.05198746007439,-0.624332955719805,4.13731660128568,4.5788006457829,4.30998696499069,0.891561877910904,-0.815469596096729,-0.890907740307452
"Nfe2l2",0.992969304764873,0.433529776773572,0.578140259929129,0.178654466416705,0.874320062315005,0.141649941104613,0.634559717808526,0.583808536605989,-1.81991415796966,0.171917394578094,-2.66687295856787,-0.0294317371081921,0.354325924619405,-2.42637409004358,0.0415528519602995,0.141020769375738,-1.06908988095672,0.578368304761353,-0.300475204000758,0.877450046877164,-0.591284930813393,0.585696151714864,0.612904582884862,0.806938252593113,0.266049173503444,0.24624082493901,-0.0319909229214837,-0.452289396243012,-0.825969284216583,0.49862249173388,0.390616524056984,-1.85266218833697,0.190021365433287,-3.37110692122175,-2.67587073099576,-1.0125019873615,0.494200249931828,0.141876122714464,0.250473149121579,0.431903707500284,0.0797276444573194
"HNF1B",-4.07159501527122,-3.13281137977941,-3.23709637564226,0.648535069432676,-1.02095928636037,-2.93906720693653,0.451892629914727,-3.52505536781282,-2.73252565572528,-2.02460501791263,0.0397280971197947,-1.96474717813711,-3.03294241145074,-0.499706781898654,-2.18638247834849,-2.86286105793799,-2.92392473519105,-3.67683223182972,0.672943252552191,-1.65698612455339,-2.68416741297372,-3.66058380615929,-3.59545274382925,-3.83308370639888,-2.98404933792337,-2.98628258567364,-2.27759638248028,-4.75278593814471,-2.90284913328647,-3.36742062789111,-3.08375067288254,-2.79936920737942,-2.59272228349418,-1.88579690809135,-0.300943059524894,-2.8209378074877,-1.9088760234294,-2.06236462261362,-0.399343606709042,0.0552705273886782,0.58510346002032
"IRF8",-2.45404322772094,-2.04105349975901,-1.76059712389465,-2.0014034182068,-0.920445791279046,-1.977955984457,-0.0405739494141661,-2.23247033251766,3.49608382164141,-2.45143997016159,-1.32860858740945,-2.18414105306609,-2.05192893256466,-1.91917167575779,3.0906012180631,-2.00381055898872,3.24611608912435,-2.21235174006534,-2.88923507797027,2.85687859283248,3.48563295721118,-2.22059004830758,-2.2512580311029,-2.37974151075207,-2.13135301397501,-2.02123635356184,-2.08063431116692,0.447406709225189,3.48202865145223,-1.75479813973603,-2.08855268395861,3.42918669415588,-2.27419269466052,1.21302056643875,-1.56606061882583,3.19978293868923,2.96443652643736,2.90681001504763,-0.24396587954346,-1.63128752293607,-1.82591870307978
"IRF9",-1.19636759620843,-0.743521616274037,-0.68158096463824,-4.13677159054957,-1.45991473773692,-0.613849706152762,-1.76054120443158,-0.805496867950607,4.21280985762967,-1.98515062504567,-2.06693693512931,-1.08961188657634,-0.738794477050301,-2.4765332092751,3.45147406560832,-0.69816773229517,3.83803804111812,-0.804655352035431,-5.57802826514068,3.37500365564121,4.20049225144754,-0.812404699670499,-0.841575988742524,-1.07356291391029,-0.835324486862645,-0.68371294819235,-0.910494099459027,2.3692490507726,4.27053492470033,-0.584860301162933,-0.888858710385307,4.13804796211331,-1.35855421020739,0.982646561603656,-2.25288378581703,3.71393977314188,3.42663641775601,3.19299653249715,-1.67153791140813,-3.43270302126025,-4.73396744564191
"MSX1",3.87367749362871,5.11543995862866,2.09742238523505,4.94183224586133,3.16750729824085,5.90782376745741,-1.4764956915201,4.71542918635467,-7.09677183059191,8.56537672959884,-4.12058091051166,8.02471073027298,5.8129196380526,-3.55706844534475,-5.73828282168104,6.29676675449518,-6.56302021053822,4.61943218839099,5.80020574894129,-6.0592164899976,-6.67231719899148,4.63210931065939,4.67787481035383,4.47646413351339,6.29004473473901,5.88929918277316,7.60284799910884,0.668753621012678,-6.70876360323172,2.76322367755638,5.47380871815217,-7.35575151399144,7.52208309074907,-7.67508281733435,-4.1825867472875,-6.92674013055328,-6.21058822786112,-5.55606164805347,1.15212413145535,4.47399136454818,3.47884076599641
"TFCP2",1.7050738931023,2.38068357273755,2.44681757692048,0.65692372895613,0.94928099278339,2.40826503261553,-0.913803368933195,2.0636790126515,0.0385042028315158,2.58552105526331,-1.24032419691277,2.81758972218508,2.37739436650209,-2.54790155252732,-0.147268263065105,2.50777428782228,-0.03264391352268,2.08604480734468,0.719422946077938,-0.205507910466585,0.174523704372601,2.0799696426535,2.05476680445559,1.92336539779097,2.50083860113725,2.40081458150091,2.8695116194075,2.82178551701854,0.233523202453246,2.55851899683053,2.5063447454101,-0.0681783530497711,2.63164267901176,-1.61768874455573,-1.96076482424439,-0.19673445010807,-0.196787301344601,-0.134502638192746,0.270022035821244,0.793846167777195,0.0617056622998301
"MSX2",4.64029890130251,5.85588972414229,2.11224637703831,4.5389720748726,2.79349702598002,7.0296356276409,-1.18668971801467,5.56191574629268,-6.26658733262903,9.56835111883414,-3.80312575906507,9.34634545436898,6.92627146021873,-3.3717694450922,-5.63205926115039,7.46118734670494,-6.30712532641852,5.43887967404141,5.50343525675862,-5.79104560092424,-6.37332167048114,5.45817740981439,5.52700270202452,5.34938558467178,7.51382457774088,7.01446093040276,8.90764184551101,0.653960793620269,-6.34375270183606,2.88685833852286,6.2626040071424,-6.59582309088479,8.75848310404238,-7.22282168579183,-3.85263001141371,-6.70893606038102,-5.98176879670938,-5.3362415058319,1.04581824306451,3.99071029155083,3.20541262899264
"Msx3",4.45152736028261,5.60763568370293,2.23939330035479,5.20109653091938,2.66600341411962,6.37241694026866,-1.25055654821857,5.24646160382584,-5.77341675211591,8.78373085876911,-3.88083163648188,8.12292347548826,6.23623505291481,-3.54461497606133,-4.57827634615107,6.72300109640241,-5.45162083946663,5.10630935008701,6.6447660298072,-4.79419688029932,-5.42729787971175,5.12971137969797,5.21418714450569,5.07180208757312,6.72388175476516,6.33308794359621,7.81913926598434,0.511556037524216,-5.45464358316967,3.03033080336513,5.99574100268053,-6.06559670948049,7.85900947164681,-8.05215135021857,-3.97430251156514,-5.77591967478374,-4.92613831703372,-4.38844950148973,1.06515384883969,4.34685787503114,3.75749688593761
"IRF7",-2.81662962946939,-2.71683551391411,-3.25713532490523,-5.36876829171101,-2.81429398164126,-2.36053060132767,-2.27317667702275,-2.66926741323056,3.72042503391822,-4.05069752377561,-2.11273262328671,-3.098493295669,-2.53913994676163,-2.26686724815131,3.93624477379877,-2.51536623421689,3.8558203206842,-2.7491783801128,-6.86280965021005,4.24157534237554,4.34461997536621,-2.74210523528704,-2.71242012080798,-2.83488730223178,-2.76373770175235,-2.46685818293347,-2.9757323324007,0.294809431419113,4.21631057332571,-3.14234508681516,-3.02739149021754,3.69475142276906,-3.42835531799395,0.938580465747413,-2.16703160814674,3.85720511866737,4.16758467679891,3.6412283906828,-2.66705799366817,-4.78108166919069,-5.90928420602265
"BSX",4.78208919499476,5.8889459678901,2.79486838225034,4.3584002211477,2.63586126625977,6.55114350511441,-1.4697070635615,5.63864226625025,-6.41201579534744,8.4428422532918,-3.83659567151557,8.37829611531344,6.42837038965446,-3.15633556781611,-5.37769835964485,6.89050073556982,-6.14015648161824,5.4811458194208,5.43450229018943,-5.48295706712087,-6.20049430795156,5.50453998116739,5.58915084627841,5.37308965270234,6.93393055153112,6.51966636409753,8.0737708871925,0.99124854381322,-6.20519991812059,3.55487917312679,6.2289371505007,-6.6625454037365,7.81763318962404,-6.98071483407896,-3.75740570627472,-6.46797397570622,-5.67332547672563,-5.15480744675855,0.84491031269748,3.83474042783928,3.05206226539491
"IRF4",-0.547050456674439,-0.40155482450679,-0.429399154439738,-2.91443218409561,-1.29962523390473,-0.214851353339008,-1.91936201393656,-0.400912666663131,3.16763855486095,-0.968676980686536,-0.394364262356934,-0.654041368090801,-0.274062473608009,-0.948313443204285,2.02754222961252,-0.251172487288956,2.85825741808704,-0.371708466918572,-3.45931645821263,1.68905610017151,3.00364718198527,-0.379300869931171,-0.408354633716423,-0.493989606751306,-0.372972770836819,-0.250332053311493,-0.49621993062486,1.84068112112695,3.07479953107378,-0.322265422624359,-0.45084795619856,3.15542661325651,-0.618115981299469,1.63986647084367,-0.623254867629536,2.71085414957442,1.87235155259804,1.80648242455149,-1.5795335261726,-2.48611585076302,-3.17337077144291
"IRF5",-1.82501228643679,-1.98953066092421,-1.35046591449889,-1.46072603960662,0.0648870531395375,-1.97869917792659,0.292623213243354,-1.91121371472596,3.07968992162351,-2.53018419585278,-1.19592364154621,-2.43311473250944,-2.05626524380511,-1.4953619516273,2.0991871988315,-2.0629440704898,2.38997587376421,-1.94422198721241,-1.7447009534237,2.0332877131224,2.59101956918817,-1.94006874855284,-1.92235072710883,-1.92142297873096,-2.14499863421194,-2.02528678427056,-2.31697801855103,0.180417313623394,2.63517501522554,-1.45021192701576,-2.05825044647881,2.97967427656702,-2.36241522001156,1.09138479487218,-1.32962815706746,2.3547858348941,2.10183132655822,2.0222079747716,0.0679403447895475,-0.933116796705666,-1.09153826355118
"NR1I3",-0.0528527607970797,0.254946991264135,-0.558266933410744,-0.830962476955395,-1.3700902676041,0.487725280439533,-1.70685732016381,0.116024967310196,-1.67319109290978,1.06500729737586,-1.35936917381584,1.63190807917418,0.561383600995175,-1.226521404771,-1.2015350435037,0.606911200712547,-1.83794760586135,0.156001046905235,-1.1870417918806,-0.664408558032315,-1.38051587569129,0.149305876766986,0.123254892607398,0.117893737680867,0.765027941580915,0.536280301086293,1.46971534686174,-0.382636408412845,-1.46430182021555,-0.389752301992333,0.313799292323382,-1.78803695997434,0.826410403714685,-2.2138112778154,-1.36809586685169,-1.82109914225434,-0.910147100853248,-1.2206763988429,-1.65089794608518,-1.14354189894785,-1.62670810995136
"Nobox",-0.135610275170811,1.52907997727953,-1.05922083838416,2.64045673771046,-0.623569150680656,2.15584307307574,-1.96733996423918,1.00906698122998,-5.09929640739583,4.07745338521295,-1.13757114436246,3.88824981310272,2.07032435953824,-2.09528327155083,-4.592294502245,2.4448838107609,-5.13027037174554,0.816434658450302,3.48737057050092,-4.60884004311781,-5.10590351241516,0.836877692439066,0.914642721389119,0.497842442778367,2.32658912975731,2.12694650624313,3.50626457786609,-2.82466584584882,-5.21138713895036,-0.55999493195983,1.77144810039419,-5.35101943434612,3.26775191250953,-5.72563325190001,-1.81904289555545,-5.35202705981049,-4.74651393558488,-4.44960794435741,-0.705302614251924,1.4653686071346,1.4062460655857
